				Classification 1 - General Classification			Classification 2 - Taxonomic					Classification 3 - Parts of Organism			Classification 4 - Treatment						
organism part	scapula	1	0.00%			1							1						0010000001000000		
organism part	anterior kidney	18	0.00%			1							1						0010000001000000		
organism part	fruit rind	4	0.00%			1							1						0010000001000000		
organism part	structure of right internal carotid artery	4	0.00%			1							1						0010000001000000		
organism part	proximal epiphysis of right fibula	1	0.00%			1							1						0010000001000000		
organism part	gloubus pallidum internal	7	0.00%			1							1						0010000001000000		
organism part	left calf	1	0.00%			1							1						0010000001000000		
organism part	brain hemispheres	13	0.00%			1							1						0010000001000000		
organism part	flower scape	1	0.00%			1							1						0010000001000000		
organism part	cornea epithelium	4	0.00%			1							1						0010000001000000		
organism part	callus tissue	9	0.00%			1							1						0010000001000000		
organism part	seminal vesicle	14	0.00%			1							1						0010000001000000		
organism part	colon tumor tissue	4	0.00%			1							1						0010000001000000		
organism part	left forearm	1	0.00%			1							1						0010000001000000		
organism part	appendix	2	0.00%			1							1						0010000001000000		
organism part	areal part	26	0.00%			1							1						0010000001000000		
organism part	22 dap endosperm	2	0.00%			1							1						0010000001000000		
organism part	seed cotyledo	24	0.00%			1							1						0010000001000000		
organism part	cortex	170	0.01%			1							1						0010000001000000		
organism part	root elongation zone	9	0.00%			1							1						0010000001000000		
organism part	overlapping lesion of oropharynx	7	0.00%			1							1						0010000001000000		
organism part	structure of apex of left ventricle	128	0.01%			1							1						0010000001000000		
organism part	plant gall	1	0.00%			1							1						0010000001000000		
organism part	right ventricle endomyocardial biopsy	12	0.00%			1							1						0010000001000000		
organism part	lateral hypothalamus	12	0.00%			1							1						0010000001000000		
organism part	shoot apical meristem and primordia of leaves 1 and 2 (petiole less stage)	12	0.00%			1							1						0010000001000000		
organism part	root susceptible zone	31	0.00%			1							1						0010000001000000		
organism part	tooth germ adjacent segment	17	0.00%			1							1						0010000001000000		
organism part	posterior wall of hypopharynx	1	0.00%			1							1						0010000001000000		
organism part	islets	4	0.00%			1							1						0010000001000000		
organism part	tibialis anterior skeletal muscle	12	0.00%			1							1						0010000001000000		
organism part	nucleosome	15	0.00%			1							1						0010000001000000		
organism part	posterior mesoderm including presomitic tissue and notochord	1	0.00%			1							1						0010000001000000		
organism part	leaf tip	6	0.00%			1							1						0010000001000000		
organism part	brain ca1 region	8	0.00%			1							1						0010000001000000		
organism part	cartilage	66	0.01%			1							1						0010000001000000		
organism part	pistil	23	0.00%			1							1						0010000001000000		
organism part	replum	6	0.00%			1							1						0010000001000000		
organism part	floor of mouth/buccal	1	0.00%			1							1						0010000001000000		
organism part	nervous system	20	0.00%			1							1						0010000001000000		
organism part	dorsal tongue epidermis	2	0.00%			1							1						0010000001000000		
organism part	decidua basalis	104	0.01%			1							1						0010000001000000		
organism part	ureteric bud	19	0.00%			1							1						0010000001000000		
organism part	eyecup	2	0.00%			1							1						0010000001000000		
organism part	testis   chord	5	0.00%			1							1						0010000001000000		
organism part	12 different ones	1	0.00%			1							1						0010000001000000		
organism part	lesional dermis	12	0.00%			1							1						0010000001000000		
organism part	forebrains	8	0.00%			1							1						0010000001000000		
organism part	right axilla	1	0.00%			1							1						0010000001000000		
organism part	sinus	2	0.00%			1							1						0010000001000000		
organism part	olfactory system	6	0.00%			1							1						0010000001000000		
organism part	bucca	2	0.00%			1							1						0010000001000000		
organism part	pancreatic islet	22	0.00%			1							1						0010000001000000		
organism part	hypopharynx/pyriform sinus (adjacent tissue)	1	0.00%			1							1						0010000001000000		
organism part	anterior rostral migratory stream	3	0.00%			1							1						0010000001000000		
organism part	diaphragm	34	0.00%			1							1						0010000001000000		
organism part	ascending colon	32	0.00%			1							1						0010000001000000		
organism part	quadriceps femoris	6	0.00%			1							1						0010000001000000		
organism part	cervix uteri	35	0.00%			1							1						0010000001000000		
organism part	cerebral meninges	45	0.00%			1							1						0010000001000000		
organism part	germinal vesicle	2	0.00%			1							1						0010000001000000		
organism part	endothelium	3	0.00%			1							1						0010000001000000		
organism part	mature nodule	1	0.00%			1							1						0010000001000000		
organism part	left femur	1	0.00%			1							1						0010000001000000		
organism part	normal blood	19	0.00%			1							1						0010000001000000		
organism part	mesenteric adipose tissue	82	0.01%			1							1						0010000001000000		
organism part	left posterior triangle of neck	1	0.00%			1							1						0010000001000000		
organism part	serum	215	0.02%			1							1						0010000001000000		
organism part	surviving free wall	12	0.00%			1							1						0010000001000000		
organism part	vegetative shoot	6	0.00%			1							1						0010000001000000		
organism part	bed nucleus stria terminalis	4	0.00%			1							1						0010000001000000		
organism part	ileum	85	0.01%			1							1						0010000001000000		
organism part	esophagus	137	0.01%			1							1						0010000001000000		
organism part	brain subventricular zone	39	0.00%			1							1						0010000001000000		
organism part	cerebral cortex	110	0.01%			1							1						0010000001000000		
organism part	cardiac muscle	42	0.00%			1							1						0010000001000000		
organism part	"leaves, roots and cotyledons removed"	12	0.00%			1							1						0010000001000000		
organism part	embryo from germinating seed (coleoptyle and roots removed)	6	0.00%			1							1						0010000001000000		
organism part	nodose root ganglion	23	0.00%			1							1						0010000001000000		
organism part	lateral root	14	0.00%			1							1						0010000001000000		
organism part	articular cartilage	3	0.00%			1							1						0010000001000000		
organism part	bone	220	0.02%			1							1						0010000001000000		
organism part	t8 spinal segment (site of trauma)	44	0.00%			1							1						0010000001000000		
organism part	tibialis anterior	33	0.00%			1							1						0010000001000000		
organism part	leaf chloroplast stroma	2	0.00%			1							1						0010000001000000		
organism part	t5 vertebra	1	0.00%			1							1						0010000001000000		
organism part	pectoral limb)	18	0.00%			1							1						0010000001000000		
organism part	hypophysis	1	0.00%			1							1						0010000001000000		
organism part	"petals, pappus bristles, stamen, scape"	1	0.00%			1							1						0010000001000000		
organism part	ventral tegmental area	33	0.00%			1							1						0010000001000000		
organism part	subcutaneous colon tumor	8	0.00%			1							1						0010000001000000		
organism part	quiescent center and endodermis beyond the mature hair zone	3	0.00%			1							1						0010000001000000		
organism part	body wall muscle	12	0.00%			1							1						0010000001000000		
organism part	inner ear	17	0.00%			1							1						0010000001000000		
organism part	midbrain and thalamus	4	0.00%			1							1						0010000001000000		
organism part	proliferative phase endometrium	11	0.00%			1							1						0010000001000000		
organism part	leaves 2 and 3 combined	36	0.00%			1							1						0010000001000000		
organism part	extraocular muscle medial rectus	4	0.00%			1							1						0010000001000000		
organism part	stem lower middle	3	0.00%			1							1						0010000001000000		
organism part	inflorescences	6	0.00%			1							1						0010000001000000		
organism part	"pooled hemolymph, gill"	1	0.00%			1							1						0010000001000000		
organism part	intraabdominal adipose	12	0.00%			1							1						0010000001000000		
organism part	dermal	14	0.00%			1							1						0010000001000000		
seedstockid	cs22625	18	0.00%		1													1	0100000000000010		
seedstockid	cs8844	9	0.00%		1													1	0100000000000010		
organism part	umbilical cord blood	6	0.00%			1							1						0010000001000000		
organism part	peripheral blood	203	0.02%			1							1						0010000001000000		
organism part	gingival	7	0.00%			1							1						0010000001000000		
organism part	tonsil	6	0.00%			1							1						0010000001000000		
organism part	bone marrow	200	0.02%			1							1						0010000001000000		
tumour region	3 (of tumour divided into 4 smaller pieces)	6	0.00%			1													0010000000000000		
tumour region	4 (of tumour divided into 4 smaller pieces)	4	0.00%			1													0010000000000000		
tumour region	1 (of tumour divided into 4 smaller pieces)	5	0.00%			1													0010000000000000		
tumour region	2 (of tumour divided into 4 smaller pieces)	4	0.00%			1													0010000000000000		
mice	mixed straining (c57 and cd1)	4	0.00%	1															1000000000000000		
mice	c57bl/6	4	0.00%	1															1000000000000000		
pregnancy	yes	12	0.00%		1														0100000000000000		
pregnancy	control	11	0.00%		1														0100000000000000		
pregnancy	no	12	0.00%		1														0100000000000000		
pregnancy	adult prengnat female	3	0.00%		1														0100000000000000		
pregnancy	pregnant	17	0.00%		1														0100000000000000		
pregnancy	adult normal female	3	0.00%		1														0100000000000000		
pregnancy	virgin	6	0.00%		1														0100000000000000		
pathogen	hyaloperonospora arabidopsidis emwa1	10	0.00%	1															1000000000000000		
pathogen	water	1	0.00%	1															1000000000000000		
pathogen	e. coli	29	0.00%	1							1								1000000100000000		
pathogen	s. pneumoniae	22	0.00%	1															1000000000000000		
pathogen	enteromyxum leei	116	0.01%	1															1000000000000000		
pathogen	b.bassiana	1	0.00%	1															1000000000000000		
pathogen	none	6	0.00%	1															1000000000000000		
pathogen	not infected.	1	0.00%	1															1000000000000000		
pathogen	influenza b	6	0.00%	1															1000000000000000		
pathogen	"s. aureus, mssa"	20	0.00%	1															1000000000000000		
pathogen	influenza a	30	0.00%	1															1000000000000000		
pathogen	"s. aureus, mrsa"	30	0.00%	1															1000000000000000		
organism part	cortex	48	0.00%			1							1						0010000001000000		
organism part	endoderm	1	0.00%			1							1						0010000001000000		
organism part	distal renal artery	8	0.00%			1							1						0010000001000000		
organism part	renal cortex	1	0.00%			1							1						0010000001000000		
organism part	structure of apex of left ventricle	128	0.01%			1							1						0010000001000000		
